12442;-0.00;0.00;1.00;1.26
12443;-0.00;0.00;1.00;1.01
12444;-0.00;0.00;1.00;1.34
12445;-0.00;0.00;1.00;1.76
12446;0.00;0.00;1.00;1.76
12447;-0.00;0.01;1.00;1.51
12448;-0.00;0.00;1.00;1.34
12449;-0.00;0.00;1.00;1.26
12450;-0.00;0.00;1.00;0.84
12451;-0.00;0.00;1.00;1.43
12452;-0.00;0.00;1.00;1.17
12453;-0.00;0.00;1.00;1.51
12454;-0.00;0.00;1.00;1.01
12455;-0.00;0.00;1.00;1.01
12456;0.00;0.00;1.00;0.42
12457;-0.00;0.00;1.00;0.50
12458;-0.00;0.00;1.00;0.84
12459;0.00;0.01;1.00;0.76
12460;-0.00;0.00;1.00;0.92
12461;-0.00;0.00;1.00;1.43
12462;-0.00;0.00;1.00;1.43
12463;-0.00;0.00;1.00;0.92
12464;-0.00;0.00;1.00;0.67
12465;-0.00;0.00;1.00;1.09
12466;-0.00;0.00;1.00;1.34
12467;0.00;0.00;1.00;1.09
12468;0.00;0.00;1.00;1.17
12469;-0.00;0.00;1.00;1.26
12470;0.00;0.00;1.00;1.17
12471;-0.00;0.01;1.00;1.01
12472;0.00;0.00;1.00;1.09
12473;-0.00;0.00;1.00;1.01
12474;-0.00;0.00;1.00;1.26
12475;-0.00;0.00;1.00;0.67
12476;-0.00;0.01;1.00;0.92
12477;-0.00;0.00;1.00;1.43
12478;-0.01;0.01;1.00;1.01
12479;-0.00;0.00;1.00;0.92
12480;-0.00;0.00;1.00;0.84
12481;-0.00;0.00;1.00;0.67
12482;0.00;0.01;1.00;0.92
12483;-0.00;0.01;1.00;0.92
12484;0.00;0.00;1.00;0.67
12485;-0.00;0.00;1.00;0.42
12486;-0.00;0.00;1.00;1.09
12487;-0.00;0.00;1.00;0.92
12488;-0.00;0.00;1.00;1.09
12489;-0.00;0.00;1.00;0.67
12490;-0.00;0.00;1.00;0.76
12491;0.00;0.00;1.00;0.76
12492;0.00;0.00;1.00;1.26
12493;-0.01;0.00;1.00;1.26
12494;-0.00;0.00;1.00;0.84
12495;-0.00;0.01;1.00;1.09
12496;-0.00;0.00;1.00;0.42
12497;-0.00;-0.00;1.02;0.84
12498;-0.00;0.00;1.00;0.67
12499;-0.00;0.00;1.00;1.09
12500;-0.00;0.00;1.00;1.34
12501;-0.00;0.00;1.00;1.09
12502;-0.00;0.01;1.00;0.76
12503;-0.00;0.00;1.00;1.51
12504;-0.00;0.01;1.00;0.92
12505;-0.00;0.00;1.00;0.92
12506;-0.00;0.00;1.00;1.34
12507;-0.00;0.00;1.00;0.84
12508;-0.00;0.00;1.00;0.92
12509;-0.00;0.00;1.00;0.76
12510;-0.00;0.01;1.00;1.85
12511;0.00;0.00;1.00;1.09
12512;-0.00;0.00;1.00;1.01
12513;0.00;0.01;1.00;1.59
12514;-0.00;0.00;1.00;1.26
12515;0.00;0.00;1.00;2.01
12516;-0.00;0.00;1.00;1.01
12517;-0.00;0.00;1.00;1.76
12518;0.00;0.00;1.00;0.67
12519;-0.00;0.01;1.00;2.52
12520;-0.00;0.00;1.00;1.26
12521;-0.01;0.00;1.00;0.92
12522;-0.00;0.00;1.00;1.01
12523;-0.00;0.00;1.00;1.93
12524;-0.00;0.00;1.00;0.50
12525;0.00;0.00;1.00;1.26
12526;-0.00;0.00;1.00;0.76
12527;-0.00;0.00;1.00;1.43
12528;-0.00;0.00;1.00;0.84
12529;-0.00;0.00;1.00;1.51
12530;-0.00;-0.00;1.00;1.26
12531;-0.00;0.00;1.00;1.26
12532;0.00;0.01;1.00;1.59
12533;-0.00;0.01;1.00;0.67
12534;-0.00;0.00;1.00;1.34
12535;-0.00;0.00;1.00;0.92
12536;-0.00;0.00;1.00;1.17
12537;0.00;0.00;1.00;0.84
12538;-0.00;0.00;1.00;1.26
12539;-0.00;0.01;1.00;1.59
12540;-0.00;0.00;1.00;1.17
12541;-0.00;0.00;1.00;1.17
12542;-0.00;0.00;1.00;1.59
12543;-0.00;0.01;1.00;1.43
12544;-0.00;0.00;1.00;1.34
12545;-0.00;0.00;1.00;1.43
12546;-0.00;0.00;1.00;1.34
12547;-0.00;0.00;1.00;1.51
12548;-0.00;0.00;1.00;1.59
12549;-0.00;0.00;1.00;1.01
12550;-0.00;0.00;1.00;1.68
12551;-0.01;0.00;1.00;0.92
12552;0.00;0.00;1.00;1.43
12553;-0.00;0.00;1.00;1.51
12554;-0.00;0.00;1.00;1.76
12555;0.00;0.00;1.00;1.26
12556;0.00;0.00;1.00;1.34
12557;-0.00;0.01;1.00;2.01
12558;-0.00;0.00;1.00;1.51
12559;-0.00;0.00;1.00;1.09
12560;-0.00;0.00;1.00;1.43
12561;-0.00;0.00;1.00;1.68
12562;-0.00;0.00;1.00;1.93
12563;-0.00;0.00;1.00;1.51
12564;-0.00;0.00;1.00;1.34
12565;0.00;0.00;1.00;1.59
12566;-0.00;0.01;1.00;1.26
12567;-0.00;0.00;0.99;1.85
12568;-0.00;0.00;1.00;1.76
12569;-0.00;0.01;1.00;1.68
12570;-0.00;0.00;1.00;1.76
12571;-0.00;0.00;1.00;1.51
12572;-0.00;0.00;1.00;1.26
12573;-0.00;0.00;1.00;1.59
12574;-0.00;0.00;1.00;1.68
12575;-0.00;0.00;1.00;1.09
12576;-0.00;0.00;1.00;1.34
12577;-0.00;0.00;1.00;1.85
12578;-0.00;0.00;1.00;1.17
12579;-0.00;0.00;1.00;1.51
12580;-0.00;0.00;1.00;1.34
12581;-0.00;0.00;1.00;1.51
12582;0.00;0.00;1.00;1.51
12583;-0.00;0.00;1.00;1.17
12584;-0.00;0.00;1.00;1.51
12585;-0.00;0.00;1.00;0.84
12586;-0.00;0.00;1.00;0.17
12587;0.00;-0.00;1.00;1.17
12588;-0.00;0.00;1.00;1.34
12589;-0.00;0.00;1.00;1.26
12590;-0.00;0.00;1.00;0.50
12591;-0.00;0.00;1.00;0.84
12592;-0.00;0.00;1.01;1.01
12593;-0.00;0.00;1.00;1.17
12594;0.00;0.00;1.00;1.34
12595;-0.00;0.00;1.00;1.26
12596;-0.00;0.00;1.00;1.17
12597;0.00;0.00;1.00;1.34
12598;-0.00;0.01;1.00;1.26
12599;-0.00;0.00;1.00;1.34
12600;-0.00;0.00;1.00;0.50
12601;-0.00;0.00;1.00;0.84
12602;-0.00;0.00;1.00;0.67
12603;-0.00;0.00;1.00;0.84
12604;0.00;0.00;1.00;0.67
12605;-0.00;0.00;1.00;0.76
12606;0.00;0.00;1.00;0.84
12607;-0.00;0.00;1.00;0.08
12608;-0.00;0.00;1.00;0.92
12609;-0.00;0.01;1.00;1.01
12610;-0.00;0.00;1.00;0.67
12611;-0.00;0.00;1.00;1.01
12612;-0.00;0.00;1.00;0.92
12613;-0.00;0.00;1.00;0.42
12614;-0.00;0.00;1.00;1.17
12615;-0.00;0.00;1.00;0.17
12616;-0.00;0.00;1.00;1.34
12617;-0.00;0.01;1.00;1.09
12618;-0.00;0.00;1.00;1.34
12619;0.00;0.00;1.00;1.85
12620;-0.00;0.00;1.00;1.68
12621;-0.01;0.00;1.00;1.17
12622;-0.00;0.00;1.00;0.25
12623;-0.00;0.00;1.00;1.17
12624;0.00;0.00;1.00;1.09
12625;0.00;0.00;1.00;1.68
12626;-0.00;0.00;1.00;1.85
12627;-0.00;0.00;1.00;1.34
12628;0.00;0.00;1.00;1.59
12629;0.00;0.01;1.00;1.34
12630;0.00;0.00;1.00;1.09
12631;-0.00;0.00;1.00;1.85
12632;-0.00;0.01;1.00;1.26
12633;-0.00;0.00;1.00;1.26
12634;-0.00;0.00;1.00;1.01
12635;-0.00;0.00;1.00;1.34
12636;-0.00;0.00;1.00;1.76
12637;-0.00;0.00;1.00;1.68
12638;-0.00;0.00;1.00;1.34
12639;0.00;0.00;1.00;1.51
12640;-0.00;0.00;1.00;1.26
12641;-0.01;0.01;1.00;1.51
12642;-0.01;-0.01;1.00;1.93
12643;-0.00;0.03;1.00;1.26
12644;-0.01;0.01;1.00;1.51
12645;-0.00;-0.01;1.00;1.01
12646;-0.00;0.01;1.00;1.17
12647;0.00;0.00;1.00;1.43
12648;-0.00;0.01;1.00;1.34
12649;-0.01;-0.00;1.00;1.17
12650;-0.00;0.02;1.01;1.51
12651;-0.00;0.00;1.00;1.26
12652;-0.00;0.00;1.00;1.68
12653;-0.00;0.00;1.00;1.17
12654;-0.00;0.00;1.00;1.34
12655;0.00;0.00;1.00;2.01
12656;-0.00;0.00;1.00;1.85
12657;0.00;0.01;1.00;1.51
12658;-0.00;0.00;1.00;1.76
12659;-0.00;0.00;1.00;1.43
12660;-0.00;0.00;1.00;1.26
12661;-0.00;0.00;1.00;1.51
12662;-0.00;0.00;1.00;1.17
12663;-0.00;0.00;1.00;1.17
12664;-0.00;-0.00;1.00;1.17
12665;-0.00;0.00;1.00;1.43
12666;-0.00;0.01;1.00;1.34
12667;-0.00;0.00;1.00;1.01
12668;-0.00;0.00;1.00;1.17
12669;-0.00;0.00;1.00;1.59
12670;-0.00;0.00;1.00;1.43
12671;-0.00;0.00;1.00;1.43
12672;-0.00;0.00;1.00;1.26
12673;-0.00;0.00;1.00;1.01
12674;-0.00;0.00;1.00;1.34
12675;0.00;0.00;1.00;1.51
12676;-0.00;0.00;1.00;1.34
12677;-0.00;-0.00;1.00;1.43
12678;-0.00;0.00;1.00;0.84
12679;-0.00;0.00;1.00;1.17
12680;-0.00;0.00;1.00;1.17
12681;-0.00;0.00;1.00;1.59
12682;-0.00;0.00;0.99;1.68
12683;-0.00;0.00;1.00;0.84
12684;-0.00;0.00;0.99;1.26
12685;-0.00;0.00;1.00;1.68
12686;-0.00;0.01;1.00;1.26
12687;-0.00;0.01;0.99;1.17
12688;-0.00;0.00;1.00;1.01
12689;-0.00;0.00;1.00;1.01
12690;-0.00;0.01;1.00;1.17
12691;-0.00;0.00;1.00;1.34
12692;-0.00;0.00;1.00;0.92
12693;-0.01;0.00;1.00;1.34
12694;-0.00;0.00;1.00;1.26
12695;0.00;-0.00;1.00;1.09
12696;0.00;0.01;1.00;1.34
12697;-0.00;0.00;0.99;1.26
12698;-0.00;0.00;1.00;1.59
12699;0.00;-0.00;1.00;1.59
12700;-0.00;0.00;1.00;1.17
12701;-0.00;0.00;1.00;0.84
12702;0.00;0.00;1.00;1.01
12703;-0.00;0.00;1.00;0.67
12704;-0.00;0.00;1.00;1.17
12705;-0.00;0.00;1.00;1.51
12706;-0.00;0.00;1.00;1.76
12707;-0.00;0.01;1.00;1.59
12708;-0.00;0.00;1.00;1.01
12709;-0.00;0.00;1.00;1.34
12710;-0.00;0.00;1.00;1.17
12711;-0.00;0.00;1.00;1.43
12712;-0.00;0.01;1.00;1.34
12713;-0.00;0.00;1.00;0.84
12714;-0.00;0.00;1.00;0.92
12715;-0.00;0.00;1.00;1.01
12716;-0.00;0.00;1.00;1.17
12717;0.00;0.01;1.00;1.43
12718;-0.00;0.00;1.00;1.09
12719;-0.00;0.00;1.00;1.26
12720;-0.00;0.00;1.00;1.01
12721;-0.00;0.00;1.00;0.92
12722;-0.00;0.00;1.00;0.92
12723;-0.00;0.00;1.00;1.43
12724;0.00;0.00;1.00;1.26
12725;-0.00;0.00;1.00;1.43
12726;-0.00;0.00;1.00;1.26
12727;-0.00;0.01;1.00;1.85
12728;-0.00;0.00;1.00;1.17
12729;-0.00;0.00;1.00;0.92
12730;0.00;0.00;1.00;1.34
12731;-0.00;0.00;1.00;1.34
12732;-0.00;0.00;1.00;1.01
12733;-0.00;0.00;1.00;1.01
12734;-0.00;0.01;1.00;0.92
12735;-0.00;0.00;1.00;1.68
12736;-0.00;0.00;1.01;1.17
12737;0.00;0.00;1.00;1.17
12738;-0.00;0.00;0.99;1.26
12739;-0.00;0.01;1.00;1.34
12740;-0.00;0.00;1.00;0.92
12741;-0.00;0.00;1.00;2.01
12742;-0.00;0.00;1.00;1.85
12743;-0.00;0.00;1.00;1.17
12744;-0.00;0.00;1.00;1.01
12745;-0.00;0.00;1.00;1.17
12746;-0.00;0.00;1.00;1.26
12747;-0.00;0.00;1.00;0.92
12748;-0.00;0.00;1.00;1.26
12749;0.00;0.00;1.00;1.17
12750;-0.00;0.00;1.00;0.84
12751;-0.00;0.00;1.00;0.76
12752;-0.00;0.00;1.00;0.67
12753;0.00;0.00;1.00;1.26
12754;-0.00;0.00;0.99;0.84
12755;-0.00;0.00;1.00;0.67
12756;-0.00;0.00;1.00;1.09
12757;-0.00;0.01;1.00;1.26
12758;0.00;0.00;1.00;1.34
12759;-0.00;0.00;1.00;1.51
12760;-0.00;0.00;1.00;1.34
12761;0.00;0.00;1.00;1.26
12762;-0.00;0.01;1.00;1.09
12763;-0.00;0.00;1.00;1.26
12764;-0.00;0.00;1.00;1.43
12765;-0.00;0.00;1.00;0.84
12766;0.00;0.01;1.00;1.76
12767;-0.00;0.00;1.00;1.26
12768;-0.00;0.00;1.00;1.01
12769;0.00;0.00;1.00;1.59
12770;-0.00;0.00;1.00;1.26
12771;-0.00;0.00;1.00;1.76
12772;-0.00;0.00;1.00;1.26
12773;-0.00;0.00;1.00;1.01
12774;-0.00;0.00;1.00;1.34
12775;-0.00;0.00;1.00;0.84
12776;-0.00;0.01;1.00;1.93
12777;0.00;0.00;1.00;0.67
12778;-0.00;0.01;1.00;0.67
12779;-0.00;0.01;1.00;1.51
12780;-0.00;0.00;1.00;1.26
12781;-0.00;0.01;1.00;1.85
12782;-0.00;0.00;1.00;1.09
12783;-0.00;0.00;1.00;1.43
12784;0.00;0.00;1.00;0.84
12785;0.00;0.00;1.00;1.01
12786;0.00;0.00;1.00;0.84
12787;-0.00;0.00;1.00;1.01
12788;-0.00;0.00;1.00;0.67
12789;-0.00;0.00;1.00;1.59
12790;0.00;0.00;1.00;1.51
12791;-0.00;0.00;1.00;1.43
12792;-0.00;0.00;1.00;0.84
12793;-0.00;0.00;1.00;1.51
12794;-0.00;0.00;1.00;1.59
12795;-0.00;0.00;1.00;1.34
12796;0.00;0.00;1.00;1.51
12797;-0.00;0.00;0.99;1.59
12798;-0.00;0.00;1.00;1.51
12799;-0.00;0.00;1.00;1.09
12800;-0.00;0.00;1.00;1.34
12801;-0.00;0.00;1.00;1.34
12802;-0.00;-0.00;1.00;1.68
12803;-0.00;0.00;1.00;1.01
12804;-0.00;0.00;1.00;1.51
12805;-0.00;0.00;1.00;0.42
12806;-0.00;0.00;1.00;1.01
12807;-0.00;0.00;1.00;1.09
12808;0.00;0.00;0.99;0.92
12809;-0.00;0.01;1.00;0.59
12810;0.00;0.01;1.00;1.09
12811;-0.01;0.00;1.00;0.92
12812;-0.00;0.00;1.00;1.43
12813;-0.00;0.00;1.00;1.26
12814;-0.00;-0.00;0.99;1.43
12815;-0.00;0.01;1.00;1.43
12816;-0.00;0.00;1.00;1.51
12817;-0.00;0.00;0.99;1.34
12818;-0.00;0.00;1.00;0.76
12819;-0.00;0.00;1.00;1.43
12820;-0.00;0.01;1.00;1.68
12821;0.00;0.00;1.00;1.76
12822;-0.00;0.00;1.00;1.26
12823;-0.00;0.00;1.00;1.93
12824;-0.00;0.01;1.00;1.17
12825;-0.00;0.00;1.00;1.34
12826;0.00;0.00;1.00;1.59
12827;0.00;0.00;1.00;1.43
12828;-0.00;0.00;0.99;1.26
12829;-0.00;0.01;0.99;1.68
12830;-0.00;0.00;1.00;1.68
12831;-0.00;0.00;1.00;1.26
12832;-0.00;0.00;1.00;1.26
12833;-0.00;0.01;1.00;1.76
12834;-0.00;0.00;0.99;1.17
12835;-0.00;0.00;1.00;1.26
12836;0.00;0.01;1.00;1.01
12837;-0.00;0.00;1.01;1.51
12838;-0.00;-0.01;0.98;1.76
12839;-0.00;0.00;1.00;1.68
12840;0.00;0.00;0.99;1.01
12841;-0.00;0.00;1.00;1.34
12842;-0.00;0.00;1.00;1.51
12843;-0.00;0.01;1.00;1.01
12844;0.00;0.00;1.00;1.17
12845;-0.00;0.00;1.00;1.43
12846;0.00;0.00;1.00;1.76
12847;-0.00;0.00;1.00;1.26
12848;-0.00;0.00;1.00;1.51
12849;-0.00;0.01;1.00;1.01
12850;-0.00;0.01;1.00;1.85
12851;0.00;0.01;1.00;0.84
12852;-0.00;0.00;1.00;1.26
12853;-0.00;0.00;1.00;1.43
12854;-0.00;0.00;1.00;1.34
12855;-0.00;0.00;1.00;1.43
12856;-0.00;0.01;1.01;1.01
12857;-0.00;0.01;1.00;1.17
12858;-0.00;0.00;1.00;1.26
12859;-0.01;0.01;1.00;1.17
12860;-0.00;0.00;1.00;1.51
12861;-0.00;0.01;1.00;1.43
12862;-0.00;0.01;1.00;1.51
12863;0.00;0.00;1.00;1.17
12864;-0.00;0.00;1.00;1.01
12865;-0.00;0.00;1.00;1.43
12866;-0.00;0.00;1.00;1.34
12867;-0.00;0.00;1.00;1.26
12868;-0.00;0.00;1.00;1.01
12869;-0.00;0.00;1.00;1.51
12870;-0.00;0.00;1.00;1.51
12871;-0.00;0.00;1.00;1.26
12872;0.00;0.00;1.00;1.51
12873;-0.00;0.01;1.00;0.76
12874;-0.00;0.00;1.00;1.68
12875;-0.00;0.00;1.00;1.26
12876;-0.00;0.01;1.00;1.51
12877;-0.00;0.00;1.00;1.68
12878;-0.00;0.00;1.00;1.68
12879;-0.00;0.01;1.00;1.26
12880;-0.00;0.01;1.00;1.34
12881;0.00;0.00;1.00;1.85
12882;0.00;0.00;1.00;1.51
12883;-0.00;0.00;1.00;1.26
12884;-0.00;0.01;1.00;1.43
12885;-0.00;0.01;1.00;1.34
12886;-0.00;0.01;1.00;1.26
12887;-0.00;0.00;1.00;1.68
12888;-0.00;0.00;1.00;1.34
12889;-0.00;0.00;1.00;1.43
12890;0.00;0.01;0.99;1.51
12891;-0.00;0.00;1.00;1.43
12892;-0.00;0.00;0.99;1.68
12893;-0.00;0.01;1.00;1.26
12894;0.00;0.00;1.00;1.43
12895;-0.00;0.00;0.99;1.01
12896;-0.00;0.01;1.00;1.93
12897;-0.00;0.01;1.00;1.43
